iso3,year,gini,corruption,gov,reg,acc
MDG,2013,,-0.763889015,-1.148323059,-0.65914011,-0.763357222
MDG,2014,,-0.842870653,-1.327242017,-0.716764987,-0.500149727
MDG,2015,,-0.858888447,-1.303598404,-0.789259017,-0.380756259
MDG,2016,,-0.914880574,-1.198970437,-0.725130796,-0.316467643
MDG,2017,,-1.054602504,-1.171193242,-0.721031547,-0.345091254
MDG,2018,,-1.001237273,-1.188303351,-0.770611405,-0.327834636
MDG,2019,,-1.034576058,-1.172654748,-0.77210021,-0.234167248
MDG,2020,,-0.990107894,-1.028060079,-0.795107603,-0.260440141
MDG,2021,,-0.933383822,-1.000361085,-0.820082366,-0.270088136
MDG,2022,,,,,
MWI,1990,,,,,
MWI,1991,,,,,
MWI,1992,,,,,
MWI,1993,,,,,
MWI,1994,,,,,
MWI,1995,,,,,
MWI,1996,,-0.316063106,-0.286933869,-0.289059728,-8.85E-02
MWI,1997,65.8,,,,
MWI,1998,,-0.260301352,-0.3405855,-0.114554696,6.46E-02
MWI,1999,,,,,
MWI,2000,,-0.228705078,-0.357144564,-0.156727672,-0.133616418
MWI,2001,,,,,
MWI,2002,,-1.021617532,-0.765085936,-0.532408297,-0.583100677
MWI,2003,,-0.758814633,-0.78205502,-0.493568599,-0.428266704
MWI,2004,39.9,-0.801194429,-0.862955928,-0.621729493,-0.542294264
MWI,2005,,-0.715679586,-0.831709445,-0.509587169,-0.528102636
MWI,2006,,-0.549526334,-0.89821732,-0.583651543,-0.252313852
MWI,2007,,-0.516006529,-0.573404133,-0.508220851,-0.261939287
MWI,2008,,-0.445902675,-0.58824414,-0.542513907,-0.246654764
MWI,2009,,-0.405897647,-0.539876819,-0.489193112,-0.14877148
MWI,2010,45.5,-0.488746434,-0.471515417,-0.637416422,-0.190968171
MWI,2011,,-0.426366478,-0.475620747,-0.754333615,-0.245419502
MWI,2012,,-0.477253526,-0.51255703,-0.712749183,-0.206084371
MWI,2013,,-0.619572818,-0.511835575,-0.679982603,-0.178754002
MWI,2014,,-0.761226177,-0.659877241,-0.819636703,-6.42E-02
MWI,2015,,-0.773165464,-0.71234268,-0.844942272,-4.13E-03
MWI,2016,44.7,-0.765194535,-0.763381362,-0.871326864,-3.01E-02
MWI,2017,,-0.666532099,-0.698232055,-0.77511847,-3.07E-02
MWI,2018,,-0.744663119,-0.774941504,-0.71080035,-8.28E-02
MWI,2019,38.5,-0.773438156,-0.776979148,-0.73400861,-0.105222486
MWI,2020,,-0.371219993,-0.797247529,-0.769518077,1.04E-02
MWI,2021,,-0.300203651,-0.768746436,-0.785958767,8.46E-02
MWI,2022,,,,,
MYS,1990,,,,,
MYS,1991,,,,,
MYS,1992,47.7,,,,
MYS,1993,,,,,
MYS,1994,,,,,
MYS,1995,48.5,,,,
MYS,1996,,0.383064538,0.536282718,0.784644604,-0.181069866
MYS,1997,49.1,,,,
MYS,1998,,0.363078088,0.754812837,0.702356517,-0.42195484
MYS,1999,,,,,
MYS,2000,,0.286160767,0.992942393,0.528833687,-0.421082169
MYS,2001,,,,,
MYS,2002,,0.246729285,0.921506047,0.520823359,-0.492929816
MYS,2003,46.4,0.315719813,1.059484839,0.591819644,-0.457673877
MYS,2004,,0.323187053,1.065771461,0.461175561,-0.235716462
MYS,2005,,0.170079783,1.05909729,0.634848475,-0.146773517
MYS,2006,44.8,0.213225633,1.254253983,0.5365358,-0.543147862
MYS,2007,,0.166801289,1.242435336,0.504324913,-0.523537278
MYS,2008,45.5,-9.05E-02,1.068703771,0.286812037,-0.563192904
MYS,2009,,-9.39E-02,0.908778548,0.269758821,-0.503894746
MYS,2010,,5.71E-02,1.062340021,0.611249983,-0.499948204
MYS,2011,43.9,2.26E-02,1.00221765,0.547134578,-0.474874914
MYS,2012,,0.213312954,0.919373274,0.477169961,-0.346539199
MYS,2013,41.3,0.333291233,1.007166266,0.567808211,-0.339679241
MYS,2014,,0.396689087,1.160819769,0.799231291,-0.360291034
MYS,2015,41.1,0.211023852,0.958086252,0.716391206,-0.391466588
MYS,2016,,5.50E-02,0.864153683,0.672386944,-0.41695103
MYS,2017,,2.11E-02,0.824154437,0.681551754,-0.398867846
MYS,2018,41.2,0.327022016,1.101460457,0.584602654,-0.10720095
MYS,2019,,0.259306163,1.009139419,0.557341456,-4.90E-02
MYS,2020,,0.253653616,1.059082031,0.67840308,-0.149830982
MYS,2021,,0.170527324,0.991686642,0.722389638,-0.154722348
MYS,2022,,,,,
MDV,1990,,,,,
MDV,1991,,,,,
MDV,1992,,,,,
MDV,1993,,,,,
MDV,1994,,,,,
MDV,1995,,,,,
MDV,1996,,-0.322940558,0.901294231,1.026670456,-0.660230458
MDV,1997,,,,,
MDV,1998,,-0.288014978,0.902549386,1.009523869,-0.674291372
MDV,1999,,,,,
MDV,2000,,-0.233863086,0.872710645,0.98718679,-0.758386791
MDV,2001,,,,,
MDV,2002,41.3,-8.53E-02,0.834610283,0.939704359,-0.839590251
MDV,2003,,-7.65E-02,0.576517761,0.926884115,-0.999485612
MDV,2004,,-0.283400595,0.373675913,-1.54E-02,-1.19482708
MDV,2005,,-0.428582311,0.239690825,0.516670823,-0.979869902
MDV,2006,,-0.602049053,0.170396283,0.406536967,-1.005972266
MDV,2007,,-0.859824717,0.123715602,5.64E-02,-0.927418411
MDV,2008,,-0.819709837,-0.215118065,-0.373797566,-0.301234484
MDV,2009,38.4,-0.667673528,-0.436898768,-0.38104254,-4.85E-02
MDV,2010,,-0.539183974,-0.191439882,-0.38403827,-6.27E-02
MDV,2011,,-0.552542269,-0.293658286,-0.38474986,-0.156640366
MDV,2012,,-0.697819233,-0.18681863,-0.401814729,-0.468655318
MDV,2013,,-0.740246713,-0.30410412,-0.457175404,-0.459633738
MDV,2014,,-0.364196092,-0.339784145,-0.374468446,-0.372204363
MDV,2015,,-0.472467184,-0.349228293,-0.418876857,-0.517903209
MDV,2016,31.3,-0.647783339,-0.273779392,-0.474551499,-0.732977569
MDV,2017,,-0.79102838,-0.425809234,-0.42292732,-0.741155386
MDV,2018,,-0.87240833,-0.452918172,-0.475422055,-0.681150556
MDV,2019,29.3,-0.261962295,-0.149831071,-0.496312767,-0.463316798
MDV,2020,,-0.327605784,-6.87E-03,-0.491771489,-0.322065562
MDV,2021,,-0.371216476,0.386397958,-0.52277118,-0.2384848
MDV,2022,,,,,
MLI,1990,,,,,
MLI,1991,,,,,
MLI,1992,,,,,
MLI,1993,,,,,
MLI,1994,50.4,,,,
MLI,1995,,,,,
MLI,1996,,-0.782561779,-0.998445451,-0.5258044,1.21E-02
MLI,1997,,,,,
MLI,1998,,-0.899157166,-1.173520446,-0.314075172,-6.77E-02
MLI,1999,,,,,
MLI,2000,,-0.8785097,-1.056840181,-0.330477774,-4.57E-02
MLI,2001,39.9,,,,
MLI,2002,,-0.724597514,-0.698373139,-0.578485012,0.280810177
MLI,2003,,-0.744711637,-0.738430738,-0.577274203,0.33616522
MLI,2004,,-0.677577555,-0.803888857,-0.527328253,0.248863772
MLI,2005,,-0.50025326,-0.72595948,-0.559557259,0.24793382
MLI,2006,38.9,-0.479206234,-0.765874922,-0.458761305,0.297409028
MLI,2007,,-0.426211745,-0.766218364,-0.39016974,0.225390598
MLI,2008,,-0.537264764,-0.791931689,-0.42413795,0.202510953
MLI,2009,33,-0.680893421,-0.802453339,-0.408670276,6.96E-02
MLI,2010,,-0.676808715,-0.853063941,-0.483745784,0.158107549
MLI,2011,,-0.648009062,-0.802109778,-0.404689968,0.167899787
MLI,2012,,-0.831212103,-0.983904898,-0.427046448,-0.495530128
MLI,2013,,-0.792035818,-0.89917177,-0.519340336,-0.28450796
MLI,2014,,-0.750901997,-1.088420153,-0.633841455,-0.161109298
MLI,2015,,-0.680633843,-0.929319561,-0.613501191,-0.197715268
MLI,2016,,-0.655201256,-0.996003747,-0.628753006,-0.182319134
MLI,2017,,-0.6436131,-0.93873322,-0.600646317,-0.211934015
MLI,2018,36,-0.690690398,-1.000320196,-0.585290432,-0.334190667
MLI,2019,,-0.69189322,-1.068999887,-0.60819155,-0.443510085
MLI,2020,,-0.783605337,-1.165863276,-0.658975661,-0.735434175
MLI,2021,,-0.867007017,-1.223187923,-0.621647954,-0.777489781
MLI,2022,,,,,
MLT,1990,,,,,
MLT,1991,,,,,
MLT,1992,,,,,
MLT,1993,,,,,
MLT,1994,,,,,
MLT,1995,,,,,
MLT,1996,,0.478994995,0.927289665,0.967723608,1.166311741
MLT,1997,,,,,
MLT,1998,,0.52776742,0.892576635,1.012163877,1.136850238
MLT,1999,,,,,
MLT,2000,,0.921760798,1.050507784,1.100150585,1.191570759
MLT,2001,,,,,
MLT,2002,,0.774747252,1.050148249,1.060881257,1.167907596
MLT,2003,,0.918518543,0.87883091,1.148790598,1.34463799
MLT,2004,,0.831408501,0.778789401,1.124591827,1.372729182
MLT,2005,,0.816374123,0.816960216,1.060323238,1.233854294
MLT,2006,28,1.002685428,1.018301487,1.114864707,1.203782439
MLT,2007,29.2,1.015983105,1.199490786,1.144415736,1.242634654
MLT,2008,29,0.987337589,1.270710707,1.201978564,1.249736071
MLT,2009,30.2,0.766730249,1.169743896,1.364444613,1.152721167
MLT,2010,29,0.784824491,1.18726325,1.42860508,1.167212605
MLT,2011,29.1,0.758895993,1.189434648,1.334326267,1.143347025
MLT,2012,29.4,0.935569167,1.240536571,1.321319699,1.165387988
MLT,2013,28.8,0.976357043,1.251851082,1.290717721,1.156572461
MLT,2014,29,0.846917331,1.024050117,1.078362703,1.184292436
MLT,2015,29.4,0.896879792,0.847427666,1.164396167,1.202827215
MLT,2016,29.1,0.715547621,0.951220751,1.153371334,1.196370125
MLT,2017,29.2,0.73516196,1.000329137,1.280290246,1.171133399
MLT,2018,28.7,0.575679779,0.962389171,1.335242867,1.090258598
MLT,2019,31,0.235603198,0.852863729,0.953892291,1.081668735
MLT,2020,31.4,0.367434621,1.031469941,1.222333431,1.122378588
MLT,2021,,0.31758076,0.892640531,0.813723207,1.081686378
MLT,2022,,,,,
MHL,1990,,,,,
MHL,1991,,,,,
MHL,1992,,,,,
MHL,1993,,,,,
MHL,1994,,,,,
MHL,1995,,,,,
MHL,1996,,,,,1.22604835
MHL,1997,,,,,
MHL,1998,,,,,1.24346602
MHL,1999,,,,,
MHL,2000,,,,,1.255909681
MHL,2001,,,,,
MHL,2002,,,,,1.228395581
MHL,2003,,,,,1.216563106
MHL,2004,,,,,1.195130348
MHL,2005,,-0.316166282,-0.682044744,-0.297008544,1.186263919
MHL,2006,,-0.6469087,-1.004765868,-0.945403099,1.164476037
MHL,2007,,-0.822250843,-1.237886667,-0.907076895,1.158912063
MHL,2008,,-0.764792681,-1.280438781,-1.043946028,1.188147068
MHL,2009,,-0.689701557,-1.348720074,-1.221962571,1.132050514
MHL,2010,,-0.716677845,-1.141257048,-1.236856818,1.112287641
MHL,2011,,-0.306141883,-1.58591795,-1.012740016,1.129664183
MHL,2012,,-0.224154845,-1.518277526,-1.058615327,1.103285909
MHL,2013,,-6.69E-04,-1.697127581,-1.114945292,1.186988592
MHL,2014,,-1.45E-02,-1.786426187,-1.003489852,1.154853702
MHL,2015,,-6.54E-02,-1.81800127,-1.162255883,1.178844929
MHL,2016,,1.63E-02,-1.775630593,-0.990490496,1.191460133
MHL,2017,,5.59E-02,-1.693563104,-1.071335196,1.189860106
MHL,2018,,2.36E-02,-1.589154601,-1.220025897,0.929368913
MHL,2019,35.5,4.55E-02,-1.544889212,-1.11773169,1.129039049
MHL,2020,,8.25E-02,-1.40530467,-1.105991483,1.138521671
MHL,2021,,4.76E-02,-1.488239288,-1.106536508,1.11126411
MHL,2022,,,,,
MRT,1990,,,,,
MRT,1991,,,,,
MRT,1992,,,,,
MRT,1993,50.1,,,,
MRT,1994,,,,,
MRT,1995,37.7,,,,
MRT,1996,,-0.555694163,-0.1241927,-0.401735693,-0.567770183
MRT,1997,,,,,
MRT,1998,,-0.515584171,-9.91E-02,-0.452446401,-0.711399913
MRT,1999,,,,,
MRT,2000,39,-0.486816674,-0.142841607,-0.316572756,-0.789923966
MRT,2001,,,,,
MRT,2002,,-8.30E-02,-0.231615514,0.172739282,-0.793843627
MRT,2003,,-7.43E-02,-0.19542174,-0.160814732,-0.76457721
MRT,2004,40.2,-0.365095526,-0.591448247,-0.149925396,-1.131420732
MRT,2005,,-0.535383821,-0.324555993,-0.376651973,-0.912761688
MRT,2006,,-0.74640882,-0.909149766,-0.466557533,-0.851902544
MRT,2007,,-0.576470912,-0.921015084,-0.494043827,-0.666273534
MRT,2008,35.7,-0.785068154,-1.001306415,-0.678380013,-0.942664027
MRT,2009,,-0.608217955,-0.925859511,-0.711697698,-0.924538612
MRT,2010,,-0.71273458,-0.986153364,-0.843002915,-0.90926522
MRT,2011,,-0.641656637,-0.962067187,-0.801002622,-0.927596331
MRT,2012,,-0.793573499,-0.913015425,-0.652322829,-0.910916328
MRT,2013,,-0.846679747,-0.992993474,-0.67119503,-0.959419847
MRT,2014,32.6,-0.932531476,-0.99146378,-0.832643926,-0.895695508
MRT,2015,,-0.911429107,-1.025568247,-0.891417444,-0.888245821
MRT,2016,,-0.736587822,-0.808020651,-0.77893889,-0.774358869
MRT,2017,,-0.748368979,-0.76363492,-0.804684341,-0.801386833
MRT,2018,,-0.790253997,-0.7856915,-0.848510444,-0.873295307
MRT,2019,,-0.845596373,-0.575070918,-0.809181154,-0.8003636
MRT,2020,,-0.793287754,-0.807231069,-0.875993729,-0.825380862
MRT,2021,,-0.821054399,-0.733716249,-1.055223942,-0.76521939
MRT,2022,,,,,
MUS,1990,,,,,
MUS,1991,,,,,
MUS,1992,,,,,
MUS,1993,,,,,
MUS,1994,,,,,
MUS,1995,,,,,
MUS,1996,,3.47E-02,0.202324584,-0.116350427,0.852914512
MUS,1997,,,,,
MUS,1998,,0.221581787,0.323917389,0.127370343,1.007172227
MUS,1999,,,,,
MUS,2000,,0.198928252,0.430507243,0.373216748,0.9825176
MUS,2001,,,,,
MUS,2002,,0.328717023,0.371119827,0.303823948,0.788582921
MUS,2003,,0.192945927,0.743758678,0.431313217,0.85199517
MUS,2004,,0.152764663,0.694273651,0.391610295,0.840148866
MUS,2005,,0.219137654,0.617880166,0.412572384,0.83283937
MUS,2006,35.7,0.273244053,0.703913331,0.46688959,0.909173727
MUS,2007,,0.350999236,0.755177498,0.46771723,0.886209965
MUS,2008,,0.440310746,0.831424832,0.742279768,0.863871872
MUS,2009,,0.46592325,0.802594244,0.756105363,0.822893023
MUS,2010,,0.482350141,0.910086334,0.801979423,0.789677262
MUS,2011,,0.463920891,0.886751354,0.767549992,0.795731783
MUS,2012,38.5,0.252168298,1.046700478,0.931618333,0.880852997
MUS,2013,,0.252099127,0.920593023,0.89288491,0.928681612
MUS,2014,,0.317963988,1.155632257,1.196946621,0.939650774
MUS,2015,,0.254001796,1.160920143,1.146081328,0.826210618
MUS,2016,,0.136081845,1.05714941,1.103477597,0.818056881
MUS,2017,36.8,0.187208578,0.998664975,1.059189916,0.788669944
MUS,2018,,0.214242041,0.932905674,1.051221728,0.728621066
MUS,2019,,0.241273746,0.89203757,1.023860455,0.754109442
MUS,2020,,0.465649992,0.884526432,1.190632105,0.705323219
MUS,2021,,0.467553556,0.849402547,1.16719985,0.66472882
MUS,2022,,,,,
MEX,1990,,,,,
MEX,1991,,,,,
MEX,1992,52.6,,,,
MEX,1993,,,,,
MEX,1994,52.8,,,,
MEX,1995,,,,,
MEX,1996,53.6,-0.512428641,0.225326702,0.131712973,-4.23E-02
MEX,1997,,,,,
MEX,1998,51.7,-0.389923036,0.384369582,0.150209352,6.28E-02
MEX,1999,,,,,
MEX,2000,52.6,-7.39E-02,0.276181936,0.220494196,0.258450001
MEX,2001,,,,,
MEX,2002,50.1,-0.250572264,0.218386546,0.438464433,0.346043468
MEX,2003,,-0.241587132,0.135325372,0.335378051,0.34693712
MEX,2004,50,-0.389334857,7.86E-02,0.410247594,0.319827616
MEX,2005,50.1,-0.344179541,3.31E-02,0.160981357,0.198065519
MEX,2006,48.9,-0.325125188,5.18E-02,0.346685439,0.150474414
MEX,2007,,-0.341457367,0.138943002,0.368228048,0.121899016
MEX,2008,49.9,-0.309849888,0.163555026,0.31256935,0.134927571
MEX,2009,,-0.365960121,0.144824192,0.177682906,0.200032845
MEX,2010,47.2,-0.439748138,9.93E-02,0.156337783,0.178501576
MEX,2011,,-0.474737763,0.257281601,0.184377462,0.121691875
MEX,2012,48.7,-0.484527588,0.30096364,0.418743193,0.112745345
MEX,2013,,-0.59152025,0.307451427,0.418155193,0.108392298
MEX,2014,48.7,-0.842649996,0.138297051,0.359438211,3.31E-04
MEX,2015,,-0.867699027,0.151816562,0.290273994,-7.53E-02
MEX,2016,47.7,-0.830518782,6.39E-02,0.207757637,-6.75E-02
MEX,2017,,-0.932947338,-3.20E-02,0.194318756,-7.78E-02
MEX,2018,46.7,-0.929513454,-0.263602465,9.57E-02,-1.69E-02
MEX,2019,,-0.899168849,-0.27937749,3.05E-02,7.82E-03
MEX,2020,45.4,-0.902077496,-0.24266322,2.55E-03,-2.50E-02
MEX,2021,,-1.001628876,-0.31216228,-0.230723783,-7.42E-02
MEX,2022,,,,,
FSM,1990,,,,,
FSM,1991,,,,,
FSM,1992,,,,,
FSM,1993,,,,,
FSM,1994,,,,,
FSM,1995,,,,,
FSM,1996,,,,,1.113322139
FSM,1997,,,,,
FSM,1998,,,,,0.980310977
FSM,1999,,,,,
FSM,2000,,,,,1.007038713
FSM,2001,,,,,
FSM,2002,,,,,1.023825049
FSM,2003,,,,,1.035866261
FSM,2004,,0.32329455,-2.85E-02,0.449361145,0.786521435
FSM,2005,42.4,-0.12089359,0.114336714,0.382686883,0.949673891
FSM,2006,,-0.104157448,-3.20E-02,0.384345442,1.065407753
FSM,2007,,-0.24031949,-0.533373713,-0.233671769,1.058531404
FSM,2008,,-0.217524931,-0.510628402,-0.521241605,1.086042166
FSM,2009,,-0.219170406,-0.356269479,-0.65398711,1.074389935
FSM,2010,,-0.259419352,-0.470069766,-0.754009664,1.050894022
FSM,2011,,-0.344322592,-0.803482592,-0.911160231,0.997179151
FSM,2012,,-0.12400189,-0.643289566,-0.952287197,0.977706373
FSM,2013,40.1,-0.17991735,-0.568482995,-0.944317877,0.996572316
FSM,2014,,0.812802196,-0.515850127,-1.053829312,1.110967398
FSM,2015,,0.631023347,-0.376106203,-0.997045457,1.134753227
FSM,2016,,0.649291456,-0.264031202,-0.97568804,1.147596717
FSM,2017,,0.741969705,0.200173408,-1.007608414,1.146138072
FSM,2018,,0.666436851,-4.46E-02,-0.986513793,1.112800717
FSM,2019,,0.714800119,-8.98E-02,-0.966226518,1.146417975
FSM,2020,,0.872955918,0.18357487,-0.959057033,1.131166816
FSM,2021,,0.562800407,0.124419935,-0.785964131,1.103536606
FSM,2022,,,,,
MDA,1990,,,,,
MDA,1991,,,,,
MDA,1992,,,,,
MDA,1993,,,,,
MDA,1994,,,,,
MDA,1995,,,,,
MDA,1996,,-0.437426507,-0.215465322,-6.65E-02,1.84E-02
MDA,1997,36.9,,,,
MDA,1998,39.5,-0.399805635,-0.3405855,-0.106951557,8.98E-02
MDA,1999,42.6,,,,
MDA,2000,36.4,-0.623196244,-0.535638273,-0.13722226,-0.143778056
MDA,2001,38,,,,
MDA,2002,35.8,-0.980350196,-0.586018622,-0.403108656,-0.532346845
MDA,2003,34.9,-0.884173095,-0.660864532,-0.41021201,-0.491123885
MDA,2004,35,-1.039575577,-0.842749298,-0.430486381,-0.585409641
MDA,2005,36.3,-0.672625899,-0.753627777,-0.460677326,-0.547894061
MDA,2006,35.4,-0.643211901,-0.800863206,-0.348091394,-0.267036706
MDA,2007,34.4,-0.660764515,-0.833722353,-0.283888221,-0.292217821
MDA,2008,34.7,-0.634429693,-0.785365343,-0.201783881,-0.307182461
MDA,2009,32.9,-0.701457858,-0.560340583,-0.144404069,-0.296487033
MDA,2010,32.1,-0.671865046,-0.661308467,-0.132566243,-5.53E-02
MDA,2011,30.6,-0.625150502,-0.611933291,-0.103003003,4.95E-02
MDA,2012,29.2,-0.614259124,-0.562788844,-0.11593055,-3.44E-02
MDA,2013,28.5,-0.752406657,-0.400530994,-8.58E-02,-7.13E-02
MDA,2014,26.8,-0.852723837,-0.406121105,1.49E-02,1.16E-02
MDA,2015,27,-0.915585756,-0.652528584,-6.47E-02,2.86E-02
MDA,2016,26.3,-0.956894457,-0.631148696,-0.123699941,-9.07E-03
MDA,2017,25.9,-0.803161204,-0.529130578,-3.48E-02,-1.67E-02
MDA,2018,25.7,-0.725502193,-0.465657294,-2.07E-02,-0.116713464
MDA,2019,26,-0.623985469,-0.412090153,-3.55E-02,-1.00E-01
MDA,2020,,-0.549642324,-0.514038086,2.47E-03,-4.35E-02
MDA,2021,25.7,-0.447890878,-0.404990613,1.39E-02,4.76E-02
MDA,2022,,,,,
MCO,1990,,,,,
MCO,1991,,,,,
MCO,1992,,,,,
MCO,1993,,,,,
MCO,1994,,,,,
MCO,1995,,,,,
MCO,1996,,,,,1.098291993
MCO,1997,,,,,
MCO,1998,,,,,1.114418864
MCO,1999,,,,,
MCO,2000,,,,,1.117948532
MCO,2001,,,,,
MCO,2002,,,,,1.092975616
MCO,2003,,,,,0.952753425
MCO,2004,,,,,0.928724051
MCO,2005,,,,,0.924126983
MCO,2006,,,,,0.929085612
MCO,2007,,,,,0.934261024
MCO,2008,,,,,0.971235871
MCO,2009,,,,,0.95471257
MCO,2010,,,,,1.024482369
MCO,2011,,,,,0.802048743
MCO,2012,,,,,0.796869934
MCO,2013,,,,,0.819821715
MCO,2014,,,,,0.993937194
MCO,2015,,,,,1.017175436
MCO,2016,,,,,0.836897433
MCO,2017,,,,,0.836440563
MCO,2018,,,,,0.631103873
MCO,2019,,,,,0.658016264
MCO,2020,,,,,0.676530898
MCO,2021,,,,,0.713545501
MCO,2022,,,,,
MNG,1990,,,,,
MNG,1991,,,,,
MNG,1992,,,,,
MNG,1993,,,,,
MNG,1994,,,,,
MNG,1995,33.2,,,,
MNG,1996,,0.111758478,-0.378730357,-0.173729807,0.423779756
MNG,1997,,,,,
MNG,1998,30.3,0.110406369,-0.291684538,-0.161171496,0.559471786
MNG,1999,,,,,
MNG,2000,,-0.266555637,-0.325786859,-0.173168585,0.383202732
MNG,2001,,,,,
MNG,2002,32.9,2.59E-02,-0.115116656,-0.10322991,0.378301382
MNG,2003,,-0.221844956,-0.219482824,-0.560890138,0.325539052
MNG,2004,,-0.269411176,-0.38648507,-0.495305836,0.272552013
MNG,2005,,-0.604816973,-0.377561241,-0.491697431,6.95E-02
MNG,2006,,-0.587645471,-0.495436788,-0.321416348,0.253958493
MNG,2007,35.8,-0.613750696,-0.543998063,-0.283821404,0.314249188
MNG,2008,,-0.664763153,-0.531455338,-0.351098925,0.26869759
MNG,2009,,-0.761497498,-0.668986678,-0.306162864,0.125629634
MNG,2010,33.1,-0.733134985,-0.565998375,-0.258041173,8.85E-02
MNG,2011,33.9,-0.696974516,-0.580542684,-0.238061503,5.21E-02
MNG,2012,33.8,-0.535095811,-0.632912159,-0.216407061,6.55E-02
MNG,2013,,-0.477977753,-0.543920457,-0.332616419,0.108955517
MNG,2014,32,-0.471893132,-0.429426044,-0.277615696,0.241462216
MNG,2015,,-0.484458685,-0.410802335,-0.349960804,0.270271778
MNG,2016,32.3,-0.480891764,-7.68E-02,-8.32E-02,0.332784593
MNG,2017,,-0.448331207,-0.254585743,-0.110841572,0.293318957
MNG,2018,32.7,-0.423940271,-0.220212623,4.10E-02,0.236522526
MNG,2019,,-0.43183437,-0.191707879,4.07E-02,0.323747635
MNG,2020,,-0.470110238,-0.368315816,-6.09E-02,0.379003644
MNG,2021,,-0.528645813,-0.467179894,-0.208566815,0.318870097
MNG,2022,,,,,
MNE,1990,,,,,
MNE,1991,,,,,
MNE,1992,,,,,
MNE,1993,,,,,
MNE,1994,,,,,
MNE,1995,,,,,
MNE,1996,,,,,
MNE,1997,,,,,
MNE,1998,,0.497083396,,,-0.594267905
MNE,1999,,,,,
MNE,2000,,-0.177505895,,,-0.501997948
MNE,2001,,,,,
MNE,2002,,-0.156703547,,,1.24E-02
MNE,2003,,-0.411994487,,,8.58E-02
MNE,2004,,-0.467464656,,,0.113930948
MNE,2005,,-0.354254246,0.348541498,-0.132531121,0.134036914
MNE,2006,,-0.383750975,0.157076731,-0.549078822,0.262788713
MNE,2007,,-0.381186187,-0.294287652,-0.127576694,0.258968711
MNE,2008,,-0.239523485,-1.50E-02,-7.05E-02,0.235908493
MNE,2009,,-0.219349295,-1.10E-02,2.93E-02,0.241875201
MNE,2010,,-0.253896862,0.133294418,-7.25E-03,0.189805597
MNE,2011,,-0.222925067,7.58E-02,1.01E-04,0.20789057
MNE,2012,41.2,-0.129764125,0.117444731,3.44E-02,0.217905968
MNE,2013,39,-0.286885977,0.152013049,9.36E-02,0.178289786
MNE,2014,38.8,-7.51E-02,0.2928859,0.175064266,0.160317093
MNE,2015,39,-9.46E-02,0.196320355,0.241498619,0.144037694
MNE,2016,38.5,-5.35E-02,0.166023627,0.243920729,7.61E-02
MNE,2017,36.9,-5.58E-02,0.20202145,0.336299419,0.12421751
MNE,2018,36.8,1.20E-02,0.118020974,0.402972072,5.43E-02
MNE,2019,,-4.42E-03,0.138532132,0.408847392,2.48E-02
MNE,2020,,-1.88E-02,-7.09E-02,0.437879831,4.34E-02
MNE,2021,,-1.95E-02,6.13E-03,0.43062079,0.174490169
MNE,2022,,,,,
MAR,1990,39.2,,,,
MAR,1991,,,,,
MAR,1992,,,,,
MAR,1993,,,,,
MAR,1994,,,,,
MAR,1995,,,,,
MAR,1996,,-0.106926993,-0.104411051,-0.102563486,-0.416846514
MAR,1997,,,,,
MAR,1998,39.4,0.103345759,2.39E-02,2.46E-02,-0.243397817
MAR,1999,,,,,
MAR,2000,40.6,-0.233573437,2.61E-02,-2.17E-02,-0.449143887
MAR,2001,,,,,
MAR,2002,,-0.240059301,-0.195086256,-7.82E-02,-0.465828568
MAR,2003,,-0.319970191,-0.192235157,-0.284974277,-0.752867103
MAR,2004,,-0.243782789,-0.200155571,-0.244661465,-0.508274615
MAR,2005,,-0.425059497,-0.388703555,-0.437574357,-0.687104881
MAR,2006,40.7,-0.476106465,-0.254543036,-0.212712377,-0.712467074
MAR,2007,,-0.386843711,-0.334395856,-0.215945512,-0.707481861
MAR,2008,,-0.433665723,-0.347747773,-0.159162045,-0.758323967
MAR,2009,,-0.367966145,-0.282152444,-9.06E-02,-0.745714903
MAR,2010,,-0.231423751,-0.228841037,-0.119565077,-0.698601484
MAR,2011,,-0.452251226,-0.264674336,-0.176636279,-0.709956765
MAR,2012,,-0.493130356,-0.133275002,-0.110853657,-0.605667233
MAR,2013,39.5,-0.423098087,-7.80E-02,-9.11E-02,-0.698580146
MAR,2014,,-0.305042803,-0.130273983,-2.79E-02,-0.688516021
MAR,2015,,-0.261249363,-0.111680008,-8.15E-02,-0.630448699
MAR,2016,,-0.165456429,-0.164237484,-0.145550981,-0.624200046
MAR,2017,,-0.174473464,-0.279189408,-0.143823475,-0.670858622
MAR,2018,,-0.266063303,-0.330775559,-0.246215358,-0.681170464
MAR,2019,,-0.339404434,-0.201040924,-0.141041234,-0.628879964
MAR,2020,,-0.42034483,-8.87E-02,-3.50E-02,-0.599163711
MAR,2021,,-0.433994025,-6.68E-02,-0.121726759,-0.607270956
MAR,2022,,,,,
MOZ,1990,,,,,
MOZ,1991,,,,,
MOZ,1992,,,,,
MOZ,1993,,,,,
MOZ,1994,,,,,
MOZ,1995,,,,,
MOZ,1996,53.6,-0.424003124,-0.14402017,-0.52015692,-0.28148526
MOZ,1997,,,,,
MOZ,1998,,-0.390381545,-0.469900131,-0.322582126,-0.16156669
MOZ,1999,,,,,
