id,Database
126241,Streptococcus
126242,Streptococcus
126243,Streptococcus
126244,Streptococcus
126245,Streptococcus
126246,Streptococcus
126247,Streptococcus
126248,Streptococcus
126249,Streptococcus
126250,Streptococcus
126251,Streptococcus
126252,Streptococcus
126253,Streptococcus
126254,Streptococcus
126255,Streptococcus
126256,Streptococcus
126257,Streptococcus
126258,Streptococcus
126259,Streptococcus
126260,Streptococcus
126261,Streptococcus
126262,Streptococcus
126263,Streptococcus
126264,Streptococcus
126265,Streptococcus
126266,Streptococcus
126267,Streptococcus
126268,Streptococcus
126269,Streptococcus
126270,Streptococcus
126271,Streptococcus
126272,Streptococcus
126273,Streptococcus
126274,Streptococcus
126275,Streptococcus
126276,Streptococcus
126277,Streptococcus
126278,Streptococcus
126279,Streptococcus
126280,Streptococcus
126281,Streptococcus
126282,Streptococcus
126283,Streptococcus
126284,Streptococcus
126285,Streptococcus
126286,Streptococcus
126287,Streptococcus
126288,Streptococcus
126289,Streptococcus
126290,Streptococcus
126291,Streptococcus
126292,Streptococcus
126293,Streptococcus
126294,Streptococcus
126295,Streptococcus
126296,Streptococcus
126297,Streptococcus
126298,Streptococcus
126299,Streptococcus
126300,Streptococcus
126301,Streptococcus
126302,Streptococcus
126303,Streptococcus
126304,Streptococcus
126305,Streptococcus
126306,Streptococcus
126307,Streptococcus
126308,Streptococcus
126309,Streptococcus
126310,Streptococcus
126311,Streptococcus
126312,Streptococcus
126313,Streptococcus
126314,Streptococcus
126315,Streptococcus
126316,Streptococcus
126317,Streptococcus
126318,Streptococcus
126319,Streptococcus
126320,Streptococcus
126321,Streptococcus
126322,Streptococcus
126323,Streptococcus
126324,Streptococcus
126325,Streptococcus
126326,Streptococcus
126327,Streptococcus
126328,Streptococcus
126329,Streptococcus
126330,Streptococcus
126331,Streptococcus
126332,Streptococcus
126333,Streptococcus
126334,Streptococcus
126335,Streptococcus
126336,Streptococcus
126337,Streptococcus
126338,Streptococcus
126339,Streptococcus
126340,Streptococcus
126341,Streptococcus
126342,Streptococcus
126343,Streptococcus
126344,Streptococcus
126345,Streptococcus
126346,Streptococcus
126347,Streptococcus
126348,Streptococcus
126349,Streptococcus
126350,Streptococcus
126351,Streptococcus
126352,Streptococcus
126353,Streptococcus
126354,Streptococcus
126355,Streptococcus
126356,Streptococcus
126357,Streptococcus
126358,Streptococcus
126359,Streptococcus
126360,Streptococcus
126361,Streptococcus
126362,Streptococcus
126363,Streptococcus
126364,Streptococcus
126365,Streptococcus
126366,Streptococcus
126367,Streptococcus
126368,Streptococcus
126369,Streptococcus
126370,Streptococcus
126371,Streptococcus
126372,Streptococcus
126373,Streptococcus
126374,Streptococcus
126375,Streptococcus
126376,Streptococcus
126377,Streptococcus
126378,Streptococcus
126379,Streptococcus
126380,Streptococcus
126381,Streptococcus
126382,Streptococcus
126383,Streptococcus
126384,Streptococcus
126385,Streptococcus
126386,Streptococcus
126387,Streptococcus
126388,Streptococcus
126389,Streptococcus
126390,Streptococcus
126391,Streptococcus
126392,Streptococcus
126393,Streptococcus
126394,Streptococcus
126395,Streptococcus
126396,Streptococcus
126397,Streptococcus
126398,Streptococcus
126399,Streptococcus
126400,Streptococcus
126401,Streptococcus
126402,Streptococcus
126403,Streptococcus
126404,Streptococcus
126405,Streptococcus
126406,Streptococcus
126407,Streptococcus
126408,Streptococcus
126409,Streptococcus
126410,Streptococcus
126411,Streptococcus
126412,Streptococcus
126413,Streptococcus
126414,Streptococcus
126415,Streptococcus
126416,Streptococcus
126417,Streptococcus
126418,Streptococcus
126419,Streptococcus
126420,Streptococcus
126421,Streptococcus
126422,Streptococcus
126423,Streptococcus
126424,Streptococcus
126425,Streptococcus
126426,Streptococcus
126427,Streptococcus
126428,Streptococcus
126429,Streptococcus
126430,Streptococcus
126431,Streptococcus
126432,Streptococcus
126433,Streptococcus
126434,Streptococcus
126435,Streptococcus
126436,Streptococcus
126437,Streptococcus
126438,Streptococcus
126439,Streptococcus
126440,Streptococcus
126441,Streptococcus
126442,Streptococcus
126443,Streptococcus
126444,Streptococcus
126445,Streptococcus
126446,Streptococcus
126447,Streptococcus
126448,Streptococcus
126449,Streptococcus
126450,Streptococcus
126451,Streptococcus
126452,Streptococcus
126453,Streptococcus
126454,Streptococcus
126455,Streptococcus
126456,Streptococcus
126457,Streptococcus
126458,Streptococcus
126459,Streptococcus
126460,Streptococcus
126461,Streptococcus
126462,Streptococcus
126463,Streptococcus
126464,Streptococcus
126465,Streptococcus
126466,Streptococcus
126467,Streptococcus
126468,Streptococcus
126469,Streptococcus
126470,Streptococcus
126471,Streptococcus
126472,Streptococcus
126473,Streptococcus
126474,Streptococcus
126475,Streptococcus
126476,Streptococcus
126477,Streptococcus
126478,Streptococcus
126479,Streptococcus
126480,Streptococcus
126481,Streptococcus
126482,Streptococcus
126483,Streptococcus
126484,Streptococcus
126485,Streptococcus
126486,Streptococcus
126487,Streptococcus
126488,Streptococcus
126489,Streptococcus
126490,Streptococcus
126491,Streptococcus
126492,Streptococcus
126493,Streptococcus
126494,Streptococcus
126495,Streptococcus
126496,Streptococcus
126497,Streptococcus
126498,Streptococcus
126499,Streptococcus
126500,Streptococcus
126501,Streptococcus
126502,Streptococcus
126503,Streptococcus
126504,Streptococcus
126505,Streptococcus
126506,Streptococcus
126507,Streptococcus
126508,Streptococcus
126509,Streptococcus
126510,Streptococcus
126511,Streptococcus
126512,Streptococcus
126513,Streptococcus
126514,Streptococcus
126515,Streptococcus
126516,Streptococcus
126517,Streptococcus
126518,Streptococcus
126519,Streptococcus
126520,Streptococcus
126521,Streptococcus
126522,Streptococcus
126523,Streptococcus
126524,Streptococcus
126525,Streptococcus
126526,Streptococcus
126527,Streptococcus
126528,Streptococcus
126529,Streptococcus
126530,Streptococcus
126531,Streptococcus
126532,Streptococcus
126533,Streptococcus
126534,Streptococcus
126535,Streptococcus
126536,Streptococcus
126537,Streptococcus
126538,Streptococcus
126539,Streptococcus
126540,Streptococcus
126541,Streptococcus
126542,Streptococcus
126543,Streptococcus
126544,Streptococcus
126545,Streptococcus
126546,Streptococcus
126547,Streptococcus
126548,Streptococcus
126549,Streptococcus
126550,Streptococcus
126551,Streptococcus
126552,Streptococcus
126553,Streptococcus
126554,Streptococcus
126555,Streptococcus
126556,Streptococcus
126557,Streptococcus
126558,Streptococcus
126559,Streptococcus
126560,Streptococcus
126561,Streptococcus
126562,Streptococcus
126563,Streptococcus
126564,Streptococcus
126565,Streptococcus
126566,Streptococcus
126567,Streptococcus
126568,Streptococcus
126569,Streptococcus
126570,Streptococcus
126571,Streptococcus
126572,Streptococcus
126573,Streptococcus
126574,Streptococcus
126575,Streptococcus
126576,Streptococcus
126577,Streptococcus
126578,Streptococcus
126579,Streptococcus
126580,Streptococcus
126581,Streptococcus
126582,Streptococcus
126583,Streptococcus
126584,Streptococcus
126585,Streptococcus
126586,Streptococcus
126587,Streptococcus
126588,Streptococcus
126589,Streptococcus
126590,Streptococcus
126591,Streptococcus
126592,Streptococcus
126593,Streptococcus
126594,Streptococcus
126595,Streptococcus
126596,Streptococcus
126597,Streptococcus
126598,Streptococcus
126599,Streptococcus
126600,Streptococcus
126601,Streptococcus
126602,Streptococcus
126603,Streptococcus
126604,Streptococcus
126605,Streptococcus
126606,Streptococcus
126607,Streptococcus
126608,Streptococcus
126609,Streptococcus
126610,Streptococcus
126611,Streptococcus
126612,Streptococcus
126613,Streptococcus
126614,Streptococcus
126615,Streptococcus
126616,Streptococcus
126617,Streptococcus
126618,Streptococcus
126619,Streptococcus
126620,Streptococcus
126621,Streptococcus
126622,Streptococcus
126623,Streptococcus
126624,Streptococcus
126625,Streptococcus
126626,Streptococcus
126627,Streptococcus
126628,Streptococcus
126629,Streptococcus
126630,Streptococcus
126631,Streptococcus
126632,Streptococcus
126633,Streptococcus
126634,Streptococcus
126635,Streptococcus
126636,Streptococcus
126637,Streptococcus
126638,Streptococcus
126639,Streptococcus
126640,Streptococcus
126641,Streptococcus
126642,Streptococcus
126643,Streptococcus
126644,Streptococcus
126645,Streptococcus
126646,Streptococcus
126647,Streptococcus
126648,Streptococcus
126649,Streptococcus
126650,Streptococcus
126651,Streptococcus
126652,Streptococcus
126653,Streptococcus
126654,Streptococcus
126655,Streptococcus
126656,Streptococcus
126657,Streptococcus
126658,Streptococcus
126659,Streptococcus
126660,Streptococcus
126661,Streptococcus
126662,Streptococcus
126663,Streptococcus
126664,Streptococcus
126665,Streptococcus
126666,Streptococcus
126667,Streptococcus
126668,Streptococcus
126669,Streptococcus
126670,Streptococcus
126671,Streptococcus
126672,Streptococcus
126673,Streptococcus
126674,Streptococcus
126675,Streptococcus
126676,Streptococcus
126677,Streptococcus
126678,Streptococcus
126679,Streptococcus
126680,Streptococcus
126681,Streptococcus
126682,Streptococcus
126683,Streptococcus
126684,Streptococcus
126685,Streptococcus
126686,Streptococcus
126687,Streptococcus
126688,Streptococcus
126689,Streptococcus
126690,Streptococcus
126691,Streptococcus
126692,Streptococcus
126693,Streptococcus
126694,Streptococcus
126695,Streptococcus
126696,Streptococcus
126697,Streptococcus
126698,Streptococcus
126699,Streptococcus
126700,Streptococcus
126701,Streptococcus
126702,Streptococcus
126703,Streptococcus
126704,Streptococcus
126705,Streptococcus
126706,Streptococcus
126707,Streptococcus
126708,Streptococcus
126709,Streptococcus
126710,Streptococcus
126711,Streptococcus
126712,Streptococcus
126713,Streptococcus
126714,Streptococcus
126715,Streptococcus
126716,Streptococcus
126717,Streptococcus
126718,Streptococcus
126719,Streptococcus
126720,Streptococcus
126721,Streptococcus
126722,Streptococcus
126723,Streptococcus
126724,Streptococcus
126725,Streptococcus
126726,Streptococcus
126727,Streptococcus
126728,Streptococcus
126729,Streptococcus
126730,Streptococcus
126731,Streptococcus
126732,Streptococcus
126733,Streptococcus
126734,Streptococcus
126735,Streptococcus
126736,Streptococcus
126737,Streptococcus
126738,Streptococcus
126739,Streptococcus
126740,Streptococcus
126741,Streptococcus
126742,Streptococcus
126743,Streptococcus
126744,Streptococcus
126745,Streptococcus
126746,Streptococcus
126747,Streptococcus
126748,Streptococcus
126749,Streptococcus
126750,Streptococcus
126751,Streptococcus
126752,Streptococcus
126753,Streptococcus
126754,Streptococcus
126755,Streptococcus
126756,Streptococcus
126757,Streptococcus
126758,Streptococcus
126759,Streptococcus
126760,Streptococcus
126761,Streptococcus
126762,Streptococcus
126763,Streptococcus
126764,Streptococcus
126765,Streptococcus
126766,Streptococcus
126767,Streptococcus
126768,Streptococcus
126769,Streptococcus
126770,Streptococcus
126771,Streptococcus
126772,Streptococcus
126773,Streptococcus
126774,Streptococcus
126775,Streptococcus
126776,Streptococcus
126777,Streptococcus
126778,Streptococcus
126779,Streptococcus
126780,Streptococcus
126781,Streptococcus
126782,Streptococcus
126783,Streptococcus
126784,Streptococcus
126785,Streptococcus
126786,Streptococcus
126787,Streptococcus
126788,Streptococcus
126789,Streptococcus
126790,Streptococcus
126791,Streptococcus
126792,Streptococcus
126793,Streptococcus
126794,Streptococcus
126795,Streptococcus
126796,Streptococcus
126797,Streptococcus
126798,Streptococcus
126799,Streptococcus
126800,Streptococcus
126801,Streptococcus
126802,Streptococcus
126803,Streptococcus
126804,Streptococcus
126805,Streptococcus
126806,Streptococcus
126807,Streptococcus
126808,Streptococcus
126809,Streptococcus
126810,Streptococcus
126811,Streptococcus
126812,Streptococcus
126813,Streptococcus
126814,Streptococcus
126815,Streptococcus
126816,Streptococcus
126817,Streptococcus
126818,Streptococcus
126819,Streptococcus
126820,Streptococcus
126821,Streptococcus
126822,Streptococcus
126823,Streptococcus
126824,Streptococcus
126825,Streptococcus
126826,Streptococcus
126827,Streptococcus
126828,Streptococcus
126829,Streptococcus
126830,Streptococcus
126831,Streptococcus
126832,Streptococcus
126833,Streptococcus
126834,Streptococcus
126835,Streptococcus
126836,Streptococcus
126837,Streptococcus
126838,Streptococcus
126839,Streptococcus
126840,Streptococcus
126841,Streptococcus
126842,Streptococcus
126843,Streptococcus
126844,Streptococcus
126845,Streptococcus
126846,Streptococcus
126847,Streptococcus
126848,Streptococcus
126849,Streptococcus
126850,Streptococcus
126851,Streptococcus
126852,Streptococcus
126853,Streptococcus
126854,Streptococcus
126855,Streptococcus
126856,Streptococcus
126857,Streptococcus
126858,Streptococcus
126859,Streptococcus
126860,Streptococcus
126861,Streptococcus
126862,Streptococcus
126863,Streptococcus
126864,Streptococcus
126865,Streptococcus
126866,Streptococcus
126867,Streptococcus
126868,Streptococcus
126869,Streptococcus
126870,Streptococcus
126871,Streptococcus
126872,Streptococcus
126873,Streptococcus
126874,Streptococcus
126875,Streptococcus
126876,Streptococcus
126877,Streptococcus
126878,Streptococcus
126879,Streptococcus
126880,Streptococcus
126881,Streptococcus
126882,Streptococcus
126883,Streptococcus
126884,Streptococcus
126885,Streptococcus
126886,Streptococcus
126887,Streptococcus
126888,Streptococcus
126889,Streptococcus
126890,Streptococcus
126891,Streptococcus
126892,Streptococcus
126893,Streptococcus
126894,Streptococcus
126895,Streptococcus
126896,Streptococcus
126897,Streptococcus
126898,Streptococcus
126899,Streptococcus
126900,Streptococcus
126901,Streptococcus
126902,Streptococcus
126903,Streptococcus
126904,Streptococcus
126905,Streptococcus
126906,Streptococcus
126907,Streptococcus
126908,Streptococcus
126909,Streptococcus
126910,Streptococcus
126911,Streptococcus
126912,Streptococcus
126913,Streptococcus
126914,Streptococcus
126915,Streptococcus
126916,Streptococcus
126917,Streptococcus
126918,Streptococcus
126919,Streptococcus
126920,Streptococcus
126921,Streptococcus
126922,Streptococcus
126923,Streptococcus
126924,Streptococcus
126925,Streptococcus
126926,Streptococcus
126927,Streptococcus
126928,Streptococcus
126929,Streptococcus
126930,Streptococcus
126931,Streptococcus
126932,Streptococcus
126933,Streptococcus
126934,Streptococcus
126935,Streptococcus
126936,Streptococcus
126937,Streptococcus
126938,Streptococcus
126939,Streptococcus
126940,Streptococcus
126941,Streptococcus
126942,Streptococcus
126943,Streptococcus
126944,Streptococcus
126945,Streptococcus
126946,Streptococcus
126947,Streptococcus
126948,Streptococcus
126949,Streptococcus
126950,Streptococcus
126951,Streptococcus
126952,Streptococcus
126953,Streptococcus
126954,Streptococcus
126955,Streptococcus
126956,Streptococcus
126957,Streptococcus
126958,Streptococcus
126959,Streptococcus
126960,Streptococcus
126961,Streptococcus
126962,Streptococcus
126963,Streptococcus
126964,Streptococcus
126965,Streptococcus
126966,Streptococcus
126967,Streptococcus
126968,Streptococcus
126969,Streptococcus
126970,Streptococcus
126971,Streptococcus
126972,Streptococcus
126973,Streptococcus
126974,Streptococcus
126975,Streptococcus
126976,Streptococcus
126977,Streptococcus
126978,Streptococcus
126979,Streptococcus
126980,Streptococcus
126981,Streptococcus
126982,Streptococcus
126983,Streptococcus
126984,Streptococcus
126985,Streptococcus
126986,Streptococcus
126987,Streptococcus
126988,Streptococcus
126989,Streptococcus
126990,Streptococcus
126991,Streptococcus
126992,Streptococcus
126993,Streptococcus
126994,Streptococcus
126995,Streptococcus
126996,Streptococcus
126997,Streptococcus
126998,Streptococcus
126999,Streptococcus
127000,Streptococcus
127001,Streptococcus
127002,Streptococcus
127003,Streptococcus
127004,Streptococcus
127005,Streptococcus
127006,Streptococcus
127007,Streptococcus
127008,Streptococcus
127009,Streptococcus
127010,Streptococcus
127011,Streptococcus
127012,Streptococcus
127013,Streptococcus
127014,Streptococcus
127015,Streptococcus
127016,Streptococcus
127017,Streptococcus
127018,Streptococcus
127019,Streptococcus
127020,Streptococcus
127021,Streptococcus
127022,Streptococcus
127023,Streptococcus
127024,Streptococcus
127025,Streptococcus
127026,Streptococcus
127027,Streptococcus
127028,Streptococcus
127029,Streptococcus
127030,Streptococcus
127031,Streptococcus
127032,Streptococcus
127033,Streptococcus
127034,Streptococcus
127035,Streptococcus
127036,Streptococcus
127037,Streptococcus
127038,Streptococcus
127039,Streptococcus
127040,Streptococcus
127041,Streptococcus
127042,Streptococcus
127043,Streptococcus
127044,Streptococcus
127045,Streptococcus
127046,Streptococcus
127047,Streptococcus
127048,Streptococcus
127049,Streptococcus
127050,Streptococcus
127051,Streptococcus
127052,Streptococcus
127053,Streptococcus
127054,Streptococcus
127055,Streptococcus
127056,Streptococcus
127057,Streptococcus
127058,Streptococcus
127059,Streptococcus
127060,Streptococcus
127061,Streptococcus
127062,Streptococcus
127063,Streptococcus
127064,Streptococcus
127065,Streptococcus
127066,Streptococcus
127067,Streptococcus
127068,Streptococcus
127069,Streptococcus
127070,Streptococcus
127071,Streptococcus
127072,Streptococcus
127073,Streptococcus
127074,Streptococcus
127075,Streptococcus
127076,Streptococcus
127077,Streptococcus
127078,Streptococcus
127079,Streptococcus
127080,Streptococcus
127081,Streptococcus
127082,Streptococcus
127083,Streptococcus
127084,Streptococcus
127085,Streptococcus
127086,Streptococcus
127087,Streptococcus
127088,Streptococcus
127089,Streptococcus
127090,Streptococcus
127091,Streptococcus
127092,Streptococcus
127093,Streptococcus
127094,Streptococcus
127095,Streptococcus
127096,Streptococcus
127097,Streptococcus
127098,Streptococcus
127099,Streptococcus
127100,Streptococcus
127101,Streptococcus
127102,Streptococcus
127103,Streptococcus
127104,Streptococcus
127105,Streptococcus
127106,Streptococcus
127107,Streptococcus
127108,Streptococcus
127109,Streptococcus
127110,Streptococcus
127111,Streptococcus
127112,Streptococcus
127113,Streptococcus
127114,Streptococcus
127115,Streptococcus
127116,Streptococcus
127117,Streptococcus
127118,Streptococcus
127119,Streptococcus
127120,Streptococcus
127121,Streptococcus
127122,Streptococcus
127123,Streptococcus
127124,Streptococcus
127125,Streptococcus
127126,Streptococcus
127127,Streptococcus
127128,Streptococcus
127129,Streptococcus
127130,Streptococcus
127131,Streptococcus
127132,Streptococcus
127133,Streptococcus
127134,Streptococcus
127135,Streptococcus
127136,Streptococcus
127137,Streptococcus
127138,Streptococcus
127139,Streptococcus
127140,Streptococcus
127141,Streptococcus
127142,Streptococcus
127143,Streptococcus
127144,Streptococcus
127145,Streptococcus
127146,Streptococcus
127147,Streptococcus
127148,Streptococcus
127149,Streptococcus
127150,Streptococcus
127151,Streptococcus
127152,Streptococcus
127153,Streptococcus
127154,Streptococcus
127155,Streptococcus
127156,Streptococcus
127157,Streptococcus
127158,Streptococcus
127159,Streptococcus
127160,Streptococcus
127161,Streptococcus
127162,Streptococcus
127163,Streptococcus
127164,Streptococcus
127165,Streptococcus
127166,Streptococcus
127167,Streptococcus
127168,Streptococcus
127169,Streptococcus
127170,Streptococcus
127171,Streptococcus
127172,Streptococcus
127173,Streptococcus
127174,Streptococcus
127175,Streptococcus
127176,Streptococcus
127177,Streptococcus
127178,Streptococcus
127179,Streptococcus
127180,Streptococcus
127181,Streptococcus
127182,Streptococcus
127183,Streptococcus
127184,Streptococcus
127185,Streptococcus
127186,Streptococcus
127187,Streptococcus
127188,Streptococcus
127189,Streptococcus
127190,Streptococcus
127191,Streptococcus
127192,Streptococcus
127193,Streptococcus
127194,Streptococcus
127195,Streptococcus
127196,Streptococcus
127197,Streptococcus
127198,Streptococcus
127199,Streptococcus
127200,Streptococcus
127201,Streptococcus
127202,Streptococcus
127203,Streptococcus
127204,Streptococcus
127205,Streptococcus
127206,Streptococcus
127207,Streptococcus
127208,Streptococcus
127209,Streptococcus
127210,Streptococcus
127211,Streptococcus
127212,Streptococcus
127213,Streptococcus
127214,Streptococcus
127215,Streptococcus
127216,Streptococcus
127217,Streptococcus
127218,Streptococcus
127219,Streptococcus
127220,Streptococcus
127221,Streptococcus
127222,Streptococcus
127223,Streptococcus
127224,Streptococcus
127225,Streptococcus
127226,Streptococcus
127227,Streptococcus
127228,Streptococcus
127229,Streptococcus
127230,Streptococcus
127231,Streptococcus
127232,Streptococcus
127233,Streptococcus
127234,Streptococcus
127235,Streptococcus
127236,Streptococcus
127237,Streptococcus
127238,Streptococcus
127239,Streptococcus
127240,Streptococcus
127241,Streptococcus
127242,Streptococcus
127243,Streptococcus
127244,Streptococcus
127245,Streptococcus
127246,Streptococcus
127247,Streptococcus
127248,Streptococcus
127249,Streptococcus
127250,Streptococcus
127251,Streptococcus
127252,Streptococcus
127253,Streptococcus
127254,Streptococcus
127255,Streptococcus
127256,Streptococcus
127257,Streptococcus
127258,Streptococcus
127259,Streptococcus
127260,Streptococcus
127261,Streptococcus
127262,Streptococcus
127263,Streptococcus
127264,Streptococcus
127265,Streptococcus
127266,Streptococcus
127267,Streptococcus
127268,Streptococcus
127269,Streptococcus
127270,Streptococcus
127271,Streptococcus
127272,Streptococcus
127273,Streptococcus
127274,Streptococcus
127275,Streptococcus
127276,Streptococcus
127277,Streptococcus
127278,Streptococcus
127279,Streptococcus
127280,Streptococcus
127281,Streptococcus
127282,Streptococcus
127283,Streptococcus
127284,Streptococcus
127285,Streptococcus
127286,Streptococcus
127287,Streptococcus
127288,Streptococcus
127289,Streptococcus
127290,Streptococcus
127291,Streptococcus
127292,Streptococcus
127293,Streptococcus
127294,Streptococcus
127295,Streptococcus
127296,Streptococcus
127297,Streptococcus
127298,Streptococcus
127299,Streptococcus
127300,Streptococcus
127301,Streptococcus
127302,Streptococcus
127303,Streptococcus
127304,Streptococcus
127305,Streptococcus
127306,Streptococcus
127307,Streptococcus
127308,Streptococcus
127309,Streptococcus
127310,Streptococcus
127311,Streptococcus
127312,Streptococcus
127313,Streptococcus
127314,Streptococcus
127315,Streptococcus
127316,Streptococcus
127317,Streptococcus
127318,Streptococcus
127319,Streptococcus
127320,Streptococcus
127321,Streptococcus
127322,Streptococcus
127323,Streptococcus
127324,Streptococcus
127325,Streptococcus
127326,Streptococcus
127327,Streptococcus
127328,Streptococcus
127329,Streptococcus
127330,Streptococcus
127331,Streptococcus
127332,Streptococcus
127333,Streptococcus
127334,Streptococcus
127335,Streptococcus
127336,Streptococcus
127337,Streptococcus
127338,Streptococcus
127339,Streptococcus
127340,Streptococcus
127341,Streptococcus
127342,Streptococcus
127343,Streptococcus
127344,Streptococcus
127345,Streptococcus
127346,Streptococcus
127347,Streptococcus
127348,Streptococcus
127349,Streptococcus
127350,Streptococcus
127351,Streptococcus
127352,Streptococcus
127353,Streptococcus
127354,Streptococcus
127355,Streptococcus
127356,Streptococcus
127357,Streptococcus
127358,Streptococcus
127359,Streptococcus
127360,Streptococcus
127361,Streptococcus
127362,Streptococcus
127363,Streptococcus
127364,Streptococcus
127365,Streptococcus
127366,Streptococcus
127367,Streptococcus
127368,Streptococcus
127369,Streptococcus
127370,Streptococcus
127371,Streptococcus
127372,Streptococcus
127373,Streptococcus
127374,Streptococcus
127375,Streptococcus
127376,Streptococcus
127377,Streptococcus
127378,Streptococcus
127379,Streptococcus
127380,Streptococcus
127381,Streptococcus
127382,Streptococcus
127383,Streptococcus
127384,Streptococcus
127385,Streptococcus
127386,Streptococcus
127387,Streptococcus
127388,Streptococcus
127389,Streptococcus
127390,Streptococcus
127391,Streptococcus
127392,Streptococcus
127393,Streptococcus
127394,Streptococcus
127395,Streptococcus
127396,Streptococcus
127397,Streptococcus
127398,Streptococcus
127399,Streptococcus
127400,Streptococcus
127401,Streptococcus
127402,Streptococcus
127403,Streptococcus
127404,Streptococcus
127405,Streptococcus
127406,Streptococcus
127407,Streptococcus
127408,Streptococcus
127409,Streptococcus
127410,Streptococcus
127411,Streptococcus
127412,Streptococcus
127413,Streptococcus
127414,Streptococcus
127415,Streptococcus
127416,Streptococcus
127417,Streptococcus
127418,Streptococcus
127419,Streptococcus
127420,Streptococcus
127421,Streptococcus
127422,Streptococcus
127423,Streptococcus
127424,Streptococcus
127425,Streptococcus
127426,Streptococcus
127427,Streptococcus
127428,Streptococcus
127429,Streptococcus
127430,Streptococcus
127431,Streptococcus
127432,Streptococcus
127433,Streptococcus
127434,Streptococcus
127435,Streptococcus
127436,Streptococcus
127437,Streptococcus
127438,Streptococcus
127439,Streptococcus
127440,Streptococcus
127441,Streptococcus
127442,Streptococcus
127443,Streptococcus
127444,Streptococcus
127445,Streptococcus
127446,Streptococcus
127447,Streptococcus
127448,Streptococcus
127449,Streptococcus
127450,Streptococcus
127451,Streptococcus
127452,Streptococcus
127453,Streptococcus
127454,Streptococcus
127455,Streptococcus
127456,Streptococcus
127457,Streptococcus
127458,Streptococcus
127459,Streptococcus
127460,Streptococcus
127461,Streptococcus
127462,Streptococcus
127463,Streptococcus
127464,Streptococcus
127465,Streptococcus
127466,Streptococcus
127467,Streptococcus
127468,Streptococcus
127469,Streptococcus
127470,Streptococcus
127471,Streptococcus
127472,Streptococcus
127473,Streptococcus
127474,Streptococcus
127475,Streptococcus
127476,Streptococcus
127477,Streptococcus
127478,Streptococcus
127479,Streptococcus
127480,Streptococcus
127481,Streptococcus
127482,Streptococcus
127483,Streptococcus
127484,Streptococcus
127485,Streptococcus
127486,Streptococcus
127487,Streptococcus
127488,Streptococcus
127489,Streptococcus
127490,Streptococcus
127491,Streptococcus
127492,Streptococcus
127493,Streptococcus
127494,Streptococcus
127495,Streptococcus
127496,Streptococcus
127497,Streptococcus
127498,Streptococcus
127499,Streptococcus
127500,Streptococcus
127501,Streptococcus
127502,Streptococcus
127503,Streptococcus
127504,Streptococcus
127505,Streptococcus
127506,Streptococcus
127507,Streptococcus
127508,Streptococcus
127509,Streptococcus
127510,Streptococcus
127511,Streptococcus
127512,Streptococcus
127513,Streptococcus
127514,Streptococcus
127515,Streptococcus
127516,Streptococcus
127517,Streptococcus
127518,Streptococcus
127519,Streptococcus
127520,Streptococcus
127521,Streptococcus
127522,Streptococcus
127523,Streptococcus
127524,Streptococcus
127525,Streptococcus
127526,Streptococcus
127527,Streptococcus
127528,Streptococcus
127529,Streptococcus
127530,Streptococcus
127531,Streptococcus
127532,Streptococcus
127533,Streptococcus
127534,Streptococcus
127535,Streptococcus
127536,Streptococcus
127537,Streptococcus
127538,Streptococcus
127539,Streptococcus
127540,Streptococcus
127541,Streptococcus
127542,Streptococcus
127543,Streptococcus
127544,Streptococcus
127545,Streptococcus
127546,Streptococcus
127547,Streptococcus
127548,Streptococcus
127549,Streptococcus
127550,Streptococcus
127551,Streptococcus
127552,Streptococcus
127553,Streptococcus
127554,Streptococcus
127555,Streptococcus
127556,Streptococcus
127557,Streptococcus
127558,Streptococcus
127559,Streptococcus
127560,Streptococcus
127561,Streptococcus
127562,Streptococcus
127563,Streptococcus
127564,Streptococcus
127565,Streptococcus
127566,Streptococcus
127567,Streptococcus
127568,Streptococcus
127569,Streptococcus
127570,Streptococcus
127571,Streptococcus
127572,Streptococcus
127573,Streptococcus
127574,Streptococcus
127575,Streptococcus
127576,Streptococcus
127577,Streptococcus
127578,Streptococcus
127579,Streptococcus
127580,Streptococcus
127581,Streptococcus
127582,Streptococcus
127583,Streptococcus
127584,Streptococcus
127585,Streptococcus
127586,Streptococcus
127587,Streptococcus
127588,Streptococcus
127589,Streptococcus
127590,Streptococcus
127591,Streptococcus
127592,Streptococcus
127593,Streptococcus
127594,Streptococcus
127595,Streptococcus
127596,Streptococcus
127597,Streptococcus
127598,Streptococcus
127599,Streptococcus
127600,Streptococcus
127601,Streptococcus
127602,Streptococcus
127603,Streptococcus
127604,Streptococcus
127605,Streptococcus
127606,Streptococcus
127607,Streptococcus
127608,Streptococcus
127609,Streptococcus
127610,Streptococcus
127611,Streptococcus
127612,Streptococcus
127613,Streptococcus
127614,Streptococcus
127615,Streptococcus
127616,Streptococcus
127617,Streptococcus
127618,Streptococcus
127619,Streptococcus
127620,Streptococcus
127621,Streptococcus
127622,Streptococcus
127623,Streptococcus
127624,Streptococcus
127625,Streptococcus
127626,Streptococcus
127627,Streptococcus
127628,Streptococcus
127629,Streptococcus
127630,Streptococcus
127631,Streptococcus
127632,Streptococcus
127633,Streptococcus
127634,Streptococcus
127635,Streptococcus
127636,Streptococcus
127637,Streptococcus
127638,Streptococcus
127639,Streptococcus
