iso3,year,rural,rural_growth,urban,urban_growth,air_pollution,ag_land
MEX,2013,21.301,-5.36E-02,78.699,1.69143612,23.60777306,51.17724221
MEX,2014,21.007,-0.148364361,78.993,1.614346091,22.03917349,50.79760282
MEX,2015,20.715,-0.232755076,79.285,1.535980297,22.11412862,50.7626225
MEX,2016,20.423,-0.286398939,79.577,1.500848677,21.27024268,50.58669204
MEX,2017,20.133,-0.349726191,79.867,1.444185541,20.4160723,49.87062424
MEX,2018,19.844,-0.494186933,80.156,1.312866879,20.39335761,49.64942514
MEX,2019,19.556,-0.601693316,80.444,1.21892136,20.12401203,49.43851437
MEX,2020,19.269,-0.751209475,80.731,1.083378227,..,49.96939222
MEX,2021,18.984,-0.930688376,81.016,0.911823977,..,49.96321922
MEX,2022,18.7,-0.878691643,81.3,0.978542829,..,..
FSM,1990,74.182,1.939503258,25.818,1.591734588,10.30763774,..
FSM,1991,74.248,1.92137844,25.752,1.578395558,..,7.857142857
FSM,1992,74.314,2.514881362,25.686,2.168718223,..,7.857142857
FSM,1993,74.38,3.09174881,25.62,2.74674879,..,7.857142857
FSM,1994,74.446,2.708192653,25.554,2.361011105,..,7.857142857
FSM,1995,74.932,2.004941901,25.068,-0.566063057,10.69234948,7.857142857
FSM,1996,75.527,1.204746933,24.473,-1.990242618,..,7.857142857
FSM,1997,76.111,1.082877862,23.889,-2.098435211,..,7.857142857
FSM,1998,76.686,0.998731959,23.314,-2.193454529,..,7.857142857
FSM,1999,77.251,0.853161972,22.749,-2.333250919,..,7.857142857
FSM,2000,77.67,0.692772636,22.33,-1.705162641,11.05677923,7.857142857
FSM,2001,77.67,0.214145171,22.33,0.212242036,..,7.857142857
FSM,2002,77.67,3.91E-02,22.33,4.00E-02,..,7.857142857
FSM,2003,77.67,-0.166836418,22.33,-0.168087445,..,7.857142857
FSM,2004,77.67,-0.32873329,22.33,-0.328987258,..,7.857142857
FSM,2005,77.67,-0.448122287,22.33,-0.447067623,10.89265862,7.857142857
FSM,2006,77.676,-0.570286222,22.324,-0.603277332,..,7.857142857
FSM,2007,77.683,-0.689839646,22.317,-0.733679006,..,7.857142857
FSM,2008,77.689,-0.751453055,22.311,-0.784446596,..,7.857142857
FSM,2009,77.695,-0.764301618,22.305,-0.798961053,..,7.142857143
FSM,2010,77.702,-0.250887197,22.298,-0.291363369,10.52119627,7.142857143
FSM,2011,77.695,0.268783648,22.305,0.307987092,10.37657887,7.142857143
FSM,2012,77.676,0.294235231,22.324,0.406420333,10.26183249,7.142857143
FSM,2013,77.645,0.307603019,22.355,0.487181509,10.70325232,7.142857143
FSM,2014,77.601,0.325573148,22.399,0.574950249,10.19444017,7.142857143
FSM,2015,77.544,0.326872876,22.456,0.657131811,11.72674947,7.142857143
FSM,2016,77.474,0.331679164,22.526,0.733643321,10.25635183,7.142857143
FSM,2017,77.392,0.352816743,22.608,0.820467923,10.1509403,7.142857143
FSM,2018,77.297,0.328254066,22.703,0.869397301,10.39904238,7.142857143
FSM,2019,77.188,0.263225478,22.812,0.885521283,10.38285056,7.142857143
FSM,2020,77.067,0.49429229,22.933,1.177704009,..,7.142857143
FSM,2021,76.932,0.734589392,23.068,1.497924004,..,7.142857143
FSM,2022,76.783,0.715544031,23.217,1.551302925,..,..
MDA,1990,53.238,0.638374522,46.762,0.26083936,22.38904979,..
MDA,1991,53.331,0.418116874,46.669,4.44E-02,..,..
MDA,1992,53.425,0.257167104,46.575,-0.120571344,..,77.88256769
MDA,1993,53.519,0.148720036,46.481,-0.228995051,..,77.60242792
MDA,1994,53.613,-6.79E-02,46.387,-0.445838613,..,77.62598664
MDA,1995,53.706,-0.312553665,46.294,-0.686659684,21.20298576,77.61919223
MDA,1996,53.8,-2.53E-02,46.2,-0.403474158,..,77.61919223
MDA,1997,54.203,0.376424467,45.797,-1.245934184,..,77.64277035
MDA,1998,54.606,0.700346022,45.394,-0.924253724,..,77.66636281
MDA,1999,55.008,0.576507085,44.992,-1.046573027,..,77.72036474
MDA,2000,55.411,0.526563666,44.589,-1.103104461,19.14252217,77.37226277
MDA,2001,55.811,0.495626437,44.189,-1.124714246,..,77.22019465
MDA,2002,56.211,0.482611431,43.789,-1.140959381,..,77.06812652
MDA,2003,56.611,0.42743342,43.389,-1.199208701,..,76.90903559
MDA,2004,57.01,0.454933656,42.99,-1.171345812,..,76.70316302
MDA,2005,57.225,0.13310153,42.775,-0.744693684,18.4986738,75.9805412
MDA,2006,57.256,-0.223813718,42.744,-0.35035647,..,75.49407115
MDA,2007,57.287,-0.177541803,42.713,-0.30433427,..,75.5548799
MDA,2008,57.318,-0.13625214,42.682,-0.262950497,..,75.43326239
MDA,2009,57.349,-7.22E-02,42.651,-0.198895066,..,75.15962299
MDA,2010,57.38,-4.58E-02,42.62,-0.172565141,18.25907358,75.03805175
MDA,2011,57.411,-3.84E-03,42.589,-0.13058398,18.15842605,74.94672755
MDA,2012,57.442,4.08E-02,42.558,-8.59E-02,17.99705557,74.86305539
MDA,2013,57.473,2.72E-02,42.527,-9.97E-02,17.57367294,74.84793187
MDA,2014,57.504,-7.06E-03,42.496,-0.133879679,16.41710187,70.40754258
MDA,2015,57.51,-0.756616644,42.49,-0.781168726,16.12818151,70.49878345
MDA,2016,57.489,-1.199522786,42.511,-1.113640467,14.73766469,70.49574209
MDA,2017,57.443,-1.807144381,42.557,-1.618857545,13.38884186,70.45606567
MDA,2018,57.371,-1.882438841,42.629,-1.587943518,13.90585086,68.63553016
MDA,2019,57.274,-1.769484019,42.726,-1.373098345,13.74739724,68.77111467
MDA,2020,57.151,-1.31305213,42.849,-0.810520953,..,68.86506146
MDA,2021,57.002,-1.020257996,42.998,-0.41213933,..,69.00212314
MDA,2022,56.827,-1.180130858,43.173,-0.466455633,..,..
MCO,1990,0,..,100,0.831034299,10.18979861,..
MCO,1991,0,..,100,0.771849528,..,..
MCO,1992,0,..,100,0.749702002,..,..
MCO,1993,0,..,100,0.744123269,..,..
MCO,1994,0,..,100,0.735427307,..,..
MCO,1995,0,..,100,0.730058236,9.503555651,..
MCO,1996,0,..,100,0.749991649,..,..
MCO,1997,0,..,100,0.781953205,..,..
MCO,1998,0,..,100,0.751051414,..,..
MCO,1999,0,..,100,0.572730386,..,..
MCO,2000,0,..,100,0.21893655,16.23181088,..
MCO,2001,0,..,100,-6.47E-02,..,..
MCO,2002,0,..,100,-0.178929556,..,..
MCO,2003,0,..,100,-0.216376703,..,..
MCO,2004,0,..,100,-0.247862316,..,..
MCO,2005,0,..,100,-0.295136676,15.10886171,..
MCO,2006,0,..,100,-0.405287997,..,..
MCO,2007,0,..,100,-0.589029494,..,..
MCO,2008,0,..,100,0.122477836,..,..
MCO,2009,0,..,100,1.677520937,..,..
MCO,2010,0,..,100,2.369771915,14.31510805,..
MCO,2011,0,..,100,2.285456208,15.57817932,..
MCO,2012,0,..,100,2.19981192,13.90302297,..
MCO,2013,0,..,100,2.067809862,13.01598782,..
MCO,2014,0,..,100,1.915204971,11.93351121,..
MCO,2015,0,..,100,1.78404622,13.056853,..
MCO,2016,0,..,100,0.84246953,11.42922219,..
MCO,2017,0,..,100,-7.29E-02,11.51508073,..
MCO,2018,0,..,100,-4.05E-02,11.75642502,..
MCO,2019,0,..,100,1.35E-02,11.66888949,..
MCO,2020,0,..,100,-0.302883027,..,..
MCO,2021,0,..,100,-0.641236846,..,..
MCO,2022,0,..,100,-0.593262624,..,..
MNG,1990,42.967,2.001367505,57.033,1.817789838,26.60908995,81.20256821
MNG,1991,43.013,1.879073241,56.987,1.691421903,..,81.50888082
MNG,1992,43.058,1.746330602,56.942,1.562671525,..,79.86745882
MNG,1993,43.104,1.607484197,56.896,1.419941057,..,76.9813995
MNG,1994,43.149,1.469234828,56.851,1.285714251,..,76.55811942
MNG,1995,43.195,1.351145517,56.805,1.163688675,25.28114306,76.55811942
MNG,1996,43.24,1.243296962,56.76,1.059974652,..,76.55811942
MNG,1997,43.286,1.150365294,56.714,0.963018619,..,83.29311946
MNG,1998,43.331,1.080685896,56.669,0.897281435,..,83.44886069
MNG,1999,43.377,1.07178991,56.623,0.884574966,..,84.19202419
MNG,2000,42.867,-0.260828468,57.133,1.818526075,27.08689915,84.31351527
MNG,2001,41.778,-1.694939562,58.222,2.766455426,..,84.09347425
MNG,2002,40.696,-1.737559167,59.304,2.727809981,..,84.08603033
MNG,2003,39.622,-1.802980642,60.378,2.666363997,..,73.50127018
MNG,2004,38.557,-1.874093762,61.443,2.599035398,..,73.43635319
MNG,2005,37.506,-1.927701172,62.494,2.532067769,25.01117947,73.29166784
MNG,2006,36.465,-1.959324673,63.535,2.507468439,..,73.66312253
MNG,2007,35.436,-1.921558052,64.564,2.547470193,..,73.63275255
MNG,2008,34.419,-1.83381881,65.581,2.641021908,..,73.52139124
MNG,2009,33.42,-1.706931023,66.58,2.750466217,..,73.36925476
MNG,2010,32.433,-1.663986874,67.567,2.805340694,30.13551628,73.33884676
MNG,2011,32.037,0.292438675,67.963,2.105323806,37.96566722,73.32647759
MNG,2012,31.97,1.539604255,68.03,1.84741705,40.46590396,73.24948515
MNG,2013,31.903,1.66355481,68.097,1.971813897,37.88969103,73.22527304
MNG,2014,31.837,1.799639259,68.163,2.103539795,34.76350533,73.001629
MNG,2015,31.77,1.900197201,68.23,2.209112005,37.15549626,72.99021728
MNG,2016,31.703,1.951216285,68.297,2.260489418,39.37772018,72.92367713
MNG,2017,31.637,1.962071262,68.363,2.267089385,35.95616844,72.86357138
MNG,2018,31.555,1.911794382,68.445,2.291248126,37.47248859,72.8416348
MNG,2019,31.457,1.829029716,68.543,2.283036384,38.05757134,72.80328629
MNG,2020,31.343,1.533868049,68.657,2.063236689,..,72.35894359
MNG,2021,31.215,1.200176327,68.785,1.795619519,..,72.3150522
MNG,2022,31.07,1.034051107,68.93,1.710255913,..,..
MNE,1990,51.963,-2.223663367,48.037,2.392415383,33.06140005,..
MNE,1991,50.835,-2.073791152,49.165,2.44176766,..,..
MNE,1992,49.782,-1.861217028,50.218,2.351499253,..,..
MNE,1993,48.733,-1.858170858,51.267,2.338718594,..,..
MNE,1994,47.683,-1.978386196,52.317,2.22682418,..,..
MNE,1995,46.635,-2.169637517,53.365,2.036276454,32.26028861,..
MNE,1996,45.588,-2.386707498,54.412,1.827037962,..,..
MNE,1997,44.549,-2.548499161,55.451,1.648497158,..,..
MNE,1998,43.512,-2.66052439,56.488,1.547500867,..,..
MNE,1999,42.482,-2.669523297,57.518,1.533385734,..,..
MNE,2000,41.456,-2.618260691,58.544,1.594405376,28.40976142,..
MNE,2001,40.441,-2.076533755,59.559,2.121275154,..,..
MNE,2002,39.432,-2.125975718,60.568,2.080729846,..,..
MNE,2003,38.432,-2.169607122,61.568,2.036724824,..,..
MNE,2004,37.873,-1.287867912,62.127,1.080986069,..,..
MNE,2005,37.535,-0.748397169,62.465,0.690419032,25.70762668,..
MNE,2006,37.197,-0.780264074,62.803,0.663939931,..,38.28996283
MNE,2007,36.861,-0.769219373,63.139,0.671648263,..,38.21561338
MNE,2008,36.525,-0.738343548,63.475,0.708286859,..,38.14126394
MNE,2009,36.192,-0.701372885,63.808,0.737783544,..,38.21561338
MNE,2010,35.86,-0.738285479,64.14,0.7021809,25.15673695,38.0669145
MNE,2011,35.528,-0.824995808,64.472,0.621271184,27.80248173,38.14126394
MNE,2012,35.196,-0.854746969,64.804,0.597793915,26.06008923,38.14126394
MNE,2013,34.863,-0.853342435,65.137,0.610306675,24.01188607,16.58959108
MNE,2014,34.529,-0.865344533,65.471,0.608323989,23.74483028,17.12416357
MNE,2015,34.194,-0.918952954,65.806,0.566550161,23.35826543,17.20446097
MNE,2016,33.859,-0.961166647,66.141,0.530807626,21.21821429,19.01115242
MNE,2017,33.523,-0.986310411,66.477,0.518095695,21.91565485,19.05576208
MNE,2018,33.187,-1.030996568,66.813,0.480793342,21.67742225,19.0929368
MNE,2019,32.85,-1.052502937,67.15,0.471071315,21.25685256,19.10780669
MNE,2020,32.512,-1.150295086,67.488,0.385902971,..,19.17843866
MNE,2021,32.174,-1.382790761,67.826,0.161802886,..,19.00074349
MNE,2022,31.836,-1.550418654,68.164,3.10E-03,..,..
MAR,1990,51.609,0.340321723,48.391,3.244899402,27.59605203,67.98790052
MAR,1991,50.883,0.267252894,49.117,3.173106526,..,68.01478826
MAR,1992,50.156,0.198604257,49.844,3.106965972,..,68.59959668
MAR,1993,49.431,0.13009625,50.569,3.030194726,..,68.81245799
MAR,1994,48.705,3.85E-02,51.295,2.943605238,..,69.37934125
MAR,1995,48.308,0.687232647,51.692,2.276654431,28.62897455,68.89760251
MAR,1996,47.978,0.807326205,52.022,2.129150328,..,69.38382254
MAR,1997,47.65,0.777461865,52.35,2.091977621,..,69.22473672
MAR,1998,47.322,0.739670753,52.678,2.055010926,..,69.40622899
MAR,1999,46.993,0.678739126,53.007,1.999007664,..,68.77212637
MAR,2000,46.665,0.630142699,53.335,1.947439587,32.24000904,68.68025991
MAR,2001,46.338,0.603880259,53.662,1.918328489,..,68.04839794
MAR,2002,46.01,0.566348702,53.99,1.886076177,..,67.8534618
MAR,2003,45.683,0.506010197,54.317,1.823103416,..,69.18216446
MAR,2004,45.356,0.527500469,54.644,1.846096263,..,67.31122563
MAR,2005,44.826,0.143636721,55.174,2.284294828,32.57264648,67.19471208
MAR,2006,44.254,2.52E-02,55.746,2.34085744,..,67.09836433
MAR,2007,43.683,-1.10E-02,56.317,2.306803371,..,67.12973336
MAR,2008,43.114,-3.11E-02,56.886,2.285321468,..,67.17678691
MAR,2009,42.548,-4.04E-02,57.452,2.271160543,..,67.22518485
MAR,2010,41.982,-3.08E-02,58.018,2.288696954,32.91817527,67.19314363
MAR,2011,41.419,-7.46E-03,58.581,2.308378469,31.56370096,67.45193816
MAR,2012,40.858,-9.94E-03,59.142,2.306865069,30.42396929,68.12233923
MAR,2013,40.3,-3.09E-02,59.7,2.283303515,29.38557188,68.53013668
MAR,2014,39.744,-8.12E-02,60.256,2.235073176,29.40059385,67.40421241
MAR,2015,39.191,-0.14812131,60.809,2.16662594,32.08758908,67.3246695
MAR,2016,38.64,-0.192738119,61.36,2.125203225,30.88602135,69.17992382
MAR,2017,38.092,-0.236741072,61.908,2.080753833,34.10665652,69.56430249
MAR,2018,37.547,-0.323183363,62.453,1.994383198,33.92957286,68.39750661
MAR,2019,37.006,-0.40776283,62.994,1.906108082,35.05284088,66.34978042
MAR,2020,36.468,-0.411330731,63.532,1.903584019,..,68.02151019
MAR,2021,35.935,-0.420857636,64.065,1.886932349,..,67.87138696
MAR,2022,35.404,-0.465299245,64.596,1.848819899,..,..
MOZ,1990,75,-0.285572621,25,7.632108768,22.35879537,44.83837331
MOZ,1991,74.513,1.267233997,25.487,3.847956711,..,45.11686462
MOZ,1992,74.02,1.204189645,25.98,3.783866104,..,45.39535593
MOZ,1993,73.521,2.102696806,26.479,4.681605229,..,45.67384725
MOZ,1994,73.016,4.164999322,26.984,6.743472726,..,45.95233856
MOZ,1995,72.505,3.769156782,27.495,6.347474932,21.87502321,46.23082988
MOZ,1996,71.987,2.343909713,28.013,4.927337896,..,46.50932119
MOZ,1997,71.465,1.984990784,28.535,4.559042438,..,46.78781251
MOZ,1998,71.258,2.110829981,28.742,3.123715705,..,47.06630382
MOZ,1999,71.08,2.170819297,28.92,3.038322494,..,47.34479514
MOZ,2000,70.902,2.202568865,29.098,3.066911266,22.68514994,47.62328645
MOZ,2001,70.723,2.260391158,29.277,3.126437734,..,47.90506625
MOZ,2002,70.543,2.314566277,29.457,3.182333965,..,48.18684605
MOZ,2003,70.363,2.341203154,29.637,3.205892744,..,48.46862586
MOZ,2004,70.182,2.353906906,29.818,3.220337146,..,48.75040566
MOZ,2005,70.001,2.331539311,29.999,3.19496367,22.00218626,49.03218546
MOZ,2006,69.818,2.302012925,30.182,3.171947413,..,49.31396526
MOZ,2007,69.636,2.33111298,30.364,3.193331417,..,49.59574506
MOZ,2008,69.168,1.94631144,30.832,4.150177298,..,49.87752486
MOZ,2009,68.672,1.950120664,31.328,4.265727113,..,50.15930466
MOZ,2010,68.17,2.066125976,31.83,4.389515802,23.25243023,50.44108446
MOZ,2011,67.664,2.187645249,32.336,4.509873374,23.61494743,50.7035886
MOZ,2012,67.154,2.258031041,32.846,4.579491587,23.59782449,50.96609273
MOZ,2013,66.64,2.30439453,33.36,4.625490625,23.70516014,51.22859686
MOZ,2014,66.122,2.288584213,33.878,4.609763616,23.55656662,51.49110099
MOZ,2015,65.6,2.250434304,34.4,4.57209821,24.01223447,51.75360513
MOZ,2016,65.074,2.324097233,34.926,4.64664724,23.12560737,52.1499911
MOZ,2017,64.545,2.286943104,35.455,4.606458538,22.13970265,52.43190315
MOZ,2018,64.012,2.11767771,35.988,4.43901443,21.54200034,52.66389277
MOZ,2019,63.472,2.039395931,36.528,4.375921305,20.77406654,52.66389277
MOZ,2020,62.926,2.040877495,37.074,4.388500663,..,52.66389277
MOZ,2021,62.372,1.957811334,37.628,4.325371939,..,52.66389277
MOZ,2022,61.813,1.843918169,38.187,4.218860406,..,..
MMR,1990,74.757,1.300757809,25.243,2.22493202,35.76193715,15.95617713
MMR,1991,74.582,1.204081461,25.418,2.129320912,..,15.93781559
MMR,1992,74.407,1.125680525,25.593,2.04671881,..,15.91027328
MMR,1993,74.231,1.089261601,25.769,2.011424778,..,15.98371944
MMR,1994,74.054,1.066026737,25.946,1.989270502,..,15.94546623
MMR,1995,73.876,1.033931064,26.124,1.958289465,35.12029354,15.98983995
MMR,1996,73.697,1.01619775,26.303,1.941647042,..,16.07246687
MMR,1997,73.518,1.012455755,26.482,1.933857612,..,16.0954188
MMR,1998,73.337,0.983370491,26.663,1.91102815,..,16.08623803
MMR,1999,73.157,0.927703398,26.843,1.846272349,..,16.23313034
MMR,2000,72.975,0.84762225,27.025,1.772442153,33.39348749,16.54374637
MMR,2001,72.792,0.789834745,27.208,1.715792972,..,16.73807265
MMR,2002,72.609,0.754623231,27.391,1.6766861,..,16.71665086
MMR,2003,72.425,0.697111734,27.575,1.620352782,..,16.80386816
MMR,2004,72.24,0.62296215,27.76,1.547384577,..,16.9599951
MMR,2005,72.054,0.554343852,27.946,1.479944441,36.57941224,17.2385821
MMR,2006,71.868,0.500936027,28.132,1.422767725,..,17.74679786
MMR,2007,71.681,0.479872838,28.319,1.402939886,..,18.33761782
MMR,2008,71.493,0.321563741,28.507,1.245854765,..,18.79199767
MMR,2009,71.305,0.322604531,28.695,1.243230046,..,19.04331854
MMR,2010,71.115,0.495637534,28.885,1.422410462,37.52067534,19.17460123
MMR,2011,70.925,0.546170625,29.075,1.469324185,31.16283822,19.22270355
MMR,2012,70.734,0.577560889,29.266,1.501998563,34.9152645,19.21304448
MMR,2013,70.543,0.582520836,29.457,1.503428435,36.13453786,19.27328964
MMR,2014,70.35,0.559894632,29.65,1.48691185,32.27396916,19.34219391
MMR,2015,70.142,0.506413158,29.858,1.501582168,31.18146951,19.52134486
MMR,2016,69.918,0.470263823,30.082,1.537545234,32.41346793,19.5471675
MMR,2017,69.678,0.416354388,30.322,1.554863759,29.10398763,19.99785523
MMR,2018,69.421,0.350173515,30.579,1.563686688,29.57682003,20.02650529
MMR,2019,69.148,0.313970474,30.852,1.596808374,29.43314277,19.88570553
MMR,2020,68.859,0.300652558,31.141,1.651843636,..,19.88753888
MMR,2021,68.552,0.252443777,31.448,1.680286962,..,19.88753888
MMR,2022,68.229,0.233828331,31.771,1.727971918,..,..
NAM,1990,72.344,5.734225482,27.656,7.042600103,25.05950809,46.96036634
NAM,1991,72.081,2.983529331,27.919,4.294053675,..,46.96036634
NAM,1992,71.664,2.62233496,28.336,4.685256635,..,46.96036634
NAM,1993,71.177,2.559044307,28.823,4.944712117,..,47.00652261
NAM,1994,70.684,2.474038628,29.316,4.86523898,..,47.06725455
NAM,1995,70.187,2.260707901,29.813,4.647414964,24.70554706,47.15227927
NAM,1996,69.684,2.026869961,30.316,4.41920088,..,47.15227927
NAM,1997,69.177,1.85274255,30.823,4.241533819,..,47.15227927
NAM,1998,68.665,1.748258696,31.335,4.138622597,..,47.15227927
NAM,1999,68.149,1.65453653,31.851,4.042122373,..,47.15227927
NAM,2000,67.627,1.502992126,32.373,3.897629183,25.48152446,47.15227927
NAM,2001,67.102,1.24828301,32.898,3.636188292,..,47.15227927
NAM,2002,66.234,0.413614852,33.766,4.319807035,..,47.15227927
NAM,2003,65.291,-1.97E-02,34.709,4.16888262,..,47.15227927
NAM,2004,64.334,-0.232398414,35.666,3.964149881,..,47.15227927
NAM,2005,63.368,-0.310573092,36.632,3.874746982,24.55185999,47.15227927
NAM,2006,62.39,-0.355503382,37.61,3.834512088,..,47.15227927
NAM,2007,61.402,-0.348998742,38.598,3.840476166,..,47.1377036
NAM,2008,60.403,-0.304000773,39.597,3.891496397,..,47.1377036
NAM,2009,59.399,-0.245886767,40.601,3.934316049,..,47.1377036
NAM,2010,58.384,-0.218829971,41.616,3.973955524,26.5972148,47.13891824
NAM,2011,57.363,-0.201240506,42.637,3.986731676,27.57145532,47.13891824
NAM,2012,56.307,-0.224012835,43.693,4.08062437,27.34520834,47.13891824
NAM,2013,55.244,-0.211377118,44.756,4.098142715,26.65148554,47.13891824
NAM,2014,54.174,-0.224991392,45.826,4.093639531,26.0859573,47.13891824
NAM,2015,53.1,-0.24777136,46.9,4.07115473,26.93323269,47.14013288
NAM,2016,52.039,-0.253349246,47.961,4.002106709,25.6294934,47.14013288
NAM,2017,50.995,-0.269582906,49.005,3.910411053,25.16074037,47.14134752
NAM,2018,49.968,-0.309320042,50.032,3.799216628,24.74796538,47.14134752
NAM,2019,48.958,-0.353515393,51.042,3.687052829,24.19978552,47.14134752
NAM,2020,47.967,-0.324612895,52.033,3.643216034,..,47.14134752
NAM,2021,46.995,-0.411416491,53.005,3.486732954,..,47.14256216
NAM,2022,46.044,-0.597977572,53.956,3.224590171,..,..
NRU,1990,0,..,100,3.089539001,5.915312614,20
NRU,1991,0,..,100,3.11820135,..,20
NRU,1992,0,..,100,2.266583977,..,20
NRU,1993,0,..,100,0.953089995,..,20
NRU,1994,0,..,100,0.468293539,..,20
NRU,1995,0,..,100,0.407965597,6.59920249,20
NRU,1996,0,..,100,0.280722318,..,20
NRU,1997,0,..,100,0.1738459,..,20
NRU,1998,0,..,100,0.135004842,..,20
NRU,1999,0,..,100,5.78E-02,..,20
NRU,2000,0,..,100,-5.78E-02,5.714254314,20
NRU,2001,0,..,100,-0.135004842,..,20
NRU,2002,0,..,100,-0.11586368,..,20
NRU,2003,0,..,100,-6.76E-02,..,20
NRU,2004,0,..,100,-8.70E-02,..,20
NRU,2005,0,..,100,-0.164625031,5.69686128,20
NRU,2006,0,..,100,-0.232874159,..,20
NRU,2007,0,..,100,-0.262633291,..,20
NRU,2008,0,..,100,-0.234032286,..,20
NRU,2009,0,..,100,-9.77E-02,..,20
NRU,2010,0,..,100,7.81E-02,5.408164988,20
NRU,2011,0,..,100,0.409277515,5.298737139,20
NRU,2012,0,..,100,1.553560459,5.209032839,20
NRU,2013,0,..,100,2.365518569,5.299076463,20
NRU,2014,0,..,100,2.274296047,5.163300753,20
NRU,2015,0,..,100,2.214779795,5.531956166,20
NRU,2016,0,..,100,2.228011886,5.971842703,20
NRU,2017,0,..,100,2.119548182,5.830128348,20
NRU,2018,0,..,100,2.05039802,5.866224431,20
NRU,2019,0,..,100,1.729341401,5.857163356,20
NRU,2020,0,..,100,1.497144175,..,20
NRU,2021,0,..,100,1.579022576,..,20
NRU,2022,0,..,100,1.247087134,..,..
NPL,1990,91.146,2.089877754,8.854,6.031847465,67.8473854,28.98181818
NPL,1991,90.82,2.229426601,9.18,6.203524373,..,29
NPL,1992,90.418,2.355068523,9.582,7.084547734,..,29.07832168
NPL,1993,90.001,2.231412764,9.999,6.953555424,..,29.15664336
NPL,1994,89.567,1.966187938,10.433,6.698441941,..,29.23496503
NPL,1995,89.117,1.813046711,10.883,6.53954294,64.2017057,29.31328671
NPL,1996,88.65,1.596663527,11.35,6.323644601,..,29.39160839
NPL,1997,88.166,1.474822701,11.834,6.198206552,..,29.46993007
NPL,1998,87.664,1.362530499,12.336,6.088063577,..,29.54825175
NPL,1999,87.143,1.242465591,12.857,5.975206046,..,29.62657343
NPL,2000,86.603,1.088179298,13.397,5.82399866,67.03447171,29.64143704
NPL,2001,86.053,0.964730323,13.947,5.625200602,..,29.71049878
NPL,2002,85.76,1.154763431,14.24,3.574882375,..,29.58493198
NPL,2003,85.462,1.02694031,14.538,3.446126865,..,29.48726892
NPL,2004,85.159,0.887159136,14.841,3.305095269,..,29.42448552
NPL,2005,84.851,0.713026647,15.149,3.129453167,69.70727002,29.3128706
NPL,2006,84.538,0.516210393,15.462,2.930862886,..,29.19427973
NPL,2007,84.219,0.353388797,15.781,2.773587507,..,29.06173701
NPL,2008,83.895,0.241055415,16.105,2.658824809,..,28.96407394
NPL,2009,83.566,0.146498716,16.434,2.561661836,..,28.88036275
NPL,2010,83.232,9.64E-02,16.768,2.508896822,77.14093136,28.78269969
NPL,2011,82.892,-2.41E-02,17.108,2.392602494,78.11293037,28.78688525
NPL,2012,82.542,-0.187604553,17.458,2.260705475,86.99389723,28.74782002
NPL,2013,82.185,-0.247521188,17.815,2.210192402,86.3556379,28.74782002
NPL,2014,81.818,-0.153805212,18.182,2.332875604,94.81583099,28.74782002
NPL,2015,81.443,7.89E-02,18.557,2.579770948,88.68734566,28.74782002
NPL,2016,81.058,0.430629222,18.942,2.957937293,91.49270402,28.74782002
NPL,2017,80.664,0.662698611,19.336,3.208642768,80.62596922,28.74782002
NPL,2018,80.26,0.638446611,19.74,3.208393948,82.68815279,28.74782002
NPL,2019,79.847,0.620445345,20.153,3.206964761,83.10319363,28.74782002
NPL,2020,79.424,1.243099124,20.576,3.851477257,..,28.74782002
NPL,2021,78.992,1.766322859,21.008,4.38952105,..,28.74782002
NPL,2022,78.549,1.129851384,21.451,3.779043143,..,..
NLD,1990,31.316,-0.542754023,68.684,1.255105461,19.9381451,59.77488152
NLD,1991,30.671,-1.293122811,69.329,1.722731204,..,58.33827014
NLD,1992,29.777,-2.202081293,70.223,2.03732043,..,58.16943128
NLD,1993,28.9,-2.292483038,71.1,1.938137949,..,58.26125592
NLD,1994,28.038,-2.425142523,71.962,1.808022817,..,57.77251185
NLD,1995,27.191,-2.573547204,72.809,1.664066361,18.55928885,58.19609005
NLD,1996,26.36,-2.642435925,73.64,1.59627352,..,57.77843602
NLD,1997,25.547,-2.618001874,74.453,1.612732259,..,58.15462085
NLD,1998,24.75,-2.552811843,75.25,1.68142954,..,56.74763033
NLD,1999,23.97,-2.536758041,76.03,1.696704929,..,58.43009479
NLD,2000,23.205,-2.528752081,76.795,1.715922104,16.7914327,58.0450237
NLD,2001,22.17,-3.807929936,77.83,2.093581232,..,56.95201422
NLD,2002,20.887,-5.323006207,79.113,2.273314176,..,57.46741706
NLD,2003,19.659,-5.587366006,80.341,2.01210346,..,56.68542654
NLD,2004,18.486,-5.80466571,81.514,1.796942841,..,57.742891
NLD,2005,17.37,-5.993261336,82.63,1.593468804,15.30183547,57.39632701
NLD,2006,16.364,-5.805460614,83.636,1.370736771,..,56.86018957
NLD,2007,15.461,-5.458787936,84.539,1.291413666,..,56.70616114
NLD,2008,14.598,-5.354312008,85.402,1.404945288,..,57.14751185
NLD,2009,13.712,-5.747037769,86.288,1.546387425,..,56.8455381
NLD,2010,12.866,-5.855385413,87.134,1.488584168,15.71146331,55.50844945
NLD,2011,12.121,-5.49848374,87.879,1.317805475,15.49744169,55.11269276
NLD,2012,11.412,-5.657339268,88.588,1.1736074,13.81230888,54.61743772
NLD,2013,10.813,-5.096810144,89.187,0.968708647,12.72082828,54.84119917
